"block_id","Row_drug","Col_drug","HSA_score","SampleID"
2218,"BX-912","Ibrutinib",-0.975,"CLL22"
2219,"BX-912","MK-2206",0.607,"CLL22"
2220,"BX-912","Selumetinib",6.51,"CLL22"
2221,"CHIR-99021","Duvelisib",4.127,"CLL22"
2222,"CHIR-99021","Ibrutinib",3.695,"CLL22"
2223,"CHIR-99021","MK-2206",1.649,"CLL22"
2224,"CHIR-99021","Selumetinib",8.552,"CLL22"
2225,"Dasatinib","Duvelisib",3.621,"CLL22"
2226,"Dasatinib","Ibrutinib",6.866,"CLL22"
2227,"Dasatinib","MK-2206",1.764,"CLL22"
2228,"Dasatinib","Selumetinib",6.142,"CLL22"
2229,"Duvelisib","Duvelisib",2.636,"CLL22"
2230,"Duvelisib","Ibrutinib",1.861,"CLL22"
2231,"Duvelisib","MK-2206",1.764,"CLL22"
2232,"Duvelisib","Selumetinib",6.827,"CLL22"
2233,"Fludarabine","Duvelisib",0.474,"CLL22"
2234,"Fludarabine","Ibrutinib",-1.523,"CLL22"
2235,"Fludarabine","MK-2206",-2.195,"CLL22"
2236,"Fludarabine","Selumetinib",3.932,"CLL22"
2237,"GDC-0152","Duvelisib",1.086,"CLL22"
2238,"GDC-0152","Ibrutinib",0.93,"CLL22"
2239,"GDC-0152","MK-2206",-2.511,"CLL22"
2240,"GDC-0152","Selumetinib",7.305,"CLL22"
2241,"Gefitinib","Duvelisib",-0.044,"CLL22"
2242,"Gefitinib","Ibrutinib",0.683,"CLL22"
2243,"Gefitinib","MK-2206",-0.852,"CLL22"
2244,"Gefitinib","Selumetinib",3.738,"CLL22"
2245,"GSK429286A","Duvelisib",3.889,"CLL22"
2246,"GSK429286A","Ibrutinib",-0.468,"CLL22"
2247,"GSK429286A","MK-2206",-1.074,"CLL22"
2248,"GSK429286A","Selumetinib",8.19,"CLL22"
2249,"Ibrutinib","Duvelisib",4.34,"CLL22"
2250,"Ibrutinib","Ibrutinib",8.795,"CLL22"
2251,"Ibrutinib","MK-2206",-0.247,"CLL22"
2252,"Ibrutinib","Selumetinib",7.179,"CLL22"
2253,"KX2-391","Duvelisib",1.201,"CLL22"
2254,"KX2-391","Ibrutinib",3.951,"CLL22"
2255,"KX2-391","MK-2206",0.791,"CLL22"
2256,"KX2-391","Selumetinib",6.979,"CLL22"
2257,"Lenalidomide","Duvelisib",-0.097,"CLL22"
2258,"Lenalidomide","Ibrutinib",-3.544,"CLL22"
2259,"Lenalidomide","MK-2206",2.953,"CLL22"
2260,"Lenalidomide","Selumetinib",0.951,"CLL22"
2261,"MK-2206","Duvelisib",4.456,"CLL22"
2262,"MK-2206","Ibrutinib",1.511,"CLL22"
2263,"MK-2206","MK-2206",3.048,"CLL22"
2264,"MK-2206","Selumetinib",7.135,"CLL22"
2265,"Onalespib","Duvelisib",9.257,"CLL22"
2266,"Onalespib","Ibrutinib",14.043,"CLL22"
2267,"Onalespib","MK-2206",7.086,"CLL22"
2268,"Onalespib","Selumetinib",12.834,"CLL22"
2269,"PRT062607","Duvelisib",1.623,"CLL22"
2270,"PRT062607","Ibrutinib",3.974,"CLL22"
2271,"PRT062607","MK-2206",1.165,"CLL22"
2272,"PRT062607","Selumetinib",5.978,"CLL22"
2273,"Quizartinib","Duvelisib",3.964,"CLL22"
2274,"Quizartinib","Ibrutinib",2.486,"CLL22"
2275,"Quizartinib","MK-2206",4.833,"CLL22"
2276,"Quizartinib","Selumetinib",4.682,"CLL22"
2277,"Ruxolitinib","Duvelisib",1.012,"CLL22"
2278,"Ruxolitinib","Ibrutinib",-0.375,"CLL22"
2279,"Ruxolitinib","MK-2206",-1.107,"CLL22"
2280,"Ruxolitinib","Selumetinib",5.234,"CLL22"
2281,"Selinexor","Duvelisib",3.23,"CLL22"
2282,"Selinexor","Ibrutinib",7.83,"CLL22"
2283,"Selinexor","MK-2206",3.095,"CLL22"
2284,"Selinexor","Selumetinib",6.747,"CLL22"
2285,"Selumetinib","Duvelisib",3.856,"CLL22"
2286,"Selumetinib","Ibrutinib",8.503,"CLL22"
2287,"Selumetinib","MK-2206",-0.064,"CLL22"
2288,"Selumetinib","Selumetinib",4.331,"CLL22"
2289,"Tipifarnib","Duvelisib",8.657,"CLL22"
2290,"Tipifarnib","Ibrutinib",3.465,"CLL22"
2291,"Tipifarnib","MK-2206",3.399,"CLL22"
2292,"Tipifarnib","Selumetinib",8.471,"CLL22"
2293,"Trametinib","Duvelisib",7.801,"CLL22"
2294,"Trametinib","Ibrutinib",8.088,"CLL22"
2295,"Trametinib","MK-2206",5.801,"CLL22"
2296,"Trametinib","Selumetinib",2.914,"CLL22"
2297,"Venetoclax","Duvelisib",3.908,"CLL22"
2298,"Venetoclax","Ibrutinib",8.078,"CLL22"
2299,"Venetoclax","MK-2206",5.289,"CLL22"
2300,"Venetoclax","Selumetinib",8.787,"CLL22"
2301,"Vismodegib","Duvelisib",0.955,"CLL22"
2302,"Vismodegib","Ibrutinib",-3.06,"CLL22"
2303,"Vismodegib","MK-2206",-2.244,"CLL22"
2304,"Vismodegib","Selumetinib",3.932,"CLL22"
2305,"AZD8055","Duvelisib",1.532,"CLL23"
2306,"AZD8055","Ibrutinib",3.288,"CLL23"
2307,"AZD8055","MK-2206",-0.641,"CLL23"
2308,"AZD8055","Selumetinib",4.216,"CLL23"
2309,"Birinapant","Duvelisib",4.586,"CLL23"
2310,"Birinapant","Ibrutinib",10.914,"CLL23"
2311,"Birinapant","MK-2206",4.877,"CLL23"
2312,"Birinapant","Selumetinib",4.737,"CLL23"
2313,"BX-912","Duvelisib",-0.823,"CLL23"
2314,"BX-912","Ibrutinib",0.354,"CLL23"
2315,"BX-912","MK-2206",-2.716,"CLL23"
2316,"BX-912","Selumetinib",-0.14,"CLL23"
2317,"CHIR-99021","Duvelisib",2.428,"CLL23"
2318,"CHIR-99021","Ibrutinib",4.178,"CLL23"
2319,"CHIR-99021","MK-2206",1.058,"CLL23"
2320,"CHIR-99021","Selumetinib",5.608,"CLL23"
2321,"Dasatinib","Duvelisib",3.22,"CLL23"
2322,"Dasatinib","Ibrutinib",4.762,"CLL23"
2323,"Dasatinib","MK-2206",3.418,"CLL23"
2324,"Dasatinib","Selumetinib",8.629,"CLL23"
2325,"Duvelisib","Duvelisib",3.16,"CLL23"
2326,"Duvelisib","Ibrutinib",5.493,"CLL23"
2327,"Duvelisib","MK-2206",2.657,"CLL23"
2328,"Duvelisib","Selumetinib",4.6,"CLL23"
2329,"Fludarabine","Duvelisib",-0.637,"CLL23"
2330,"Fludarabine","Ibrutinib",2.333,"CLL23"
2331,"Fludarabine","MK-2206",-1.11,"CLL23"
2332,"Fludarabine","Selumetinib",-1.031,"CLL23"
2333,"GDC-0152","Duvelisib",3.174,"CLL23"
2334,"GDC-0152","Ibrutinib",7.483,"CLL23"
2335,"GDC-0152","MK-2206",2.185,"CLL23"
2336,"GDC-0152","Selumetinib",4.604,"CLL23"
2337,"Gefitinib","Duvelisib",-1.392,"CLL23"
2338,"Gefitinib","Ibrutinib",0.008,"CLL23"
2339,"Gefitinib","MK-2206",0.304,"CLL23"
2340,"Gefitinib","Selumetinib",-0.633,"CLL23"
2341,"GSK429286A","Duvelisib",6.066,"CLL23"
2342,"GSK429286A","Ibrutinib",7.044,"CLL23"
2343,"GSK429286A","MK-2206",-0.577,"CLL23"
2344,"GSK429286A","Selumetinib",2.319,"CLL23"
2345,"Ibrutinib","Duvelisib",2.05,"CLL23"
2346,"Ibrutinib","Ibrutinib",5.435,"CLL23"
2347,"Ibrutinib","MK-2206",1.516,"CLL23"
2348,"Ibrutinib","Selumetinib",5.183,"CLL23"
2349,"KX2-391","Duvelisib",3.563,"CLL23"
2350,"KX2-391","Ibrutinib",3.255,"CLL23"
2351,"KX2-391","MK-2206",2.325,"CLL23"
2352,"KX2-391","Selumetinib",5.398,"CLL23"
2353,"Lenalidomide","Duvelisib",9.614,"CLL23"
2354,"Lenalidomide","Ibrutinib",8.692,"CLL23"
2355,"Lenalidomide","MK-2206",6.585,"CLL23"
2356,"Lenalidomide","Selumetinib",7.454,"CLL23"
2357,"MK-2206","Duvelisib",0.584,"CLL23"
2358,"MK-2206","Ibrutinib",5.597,"CLL23"
2359,"MK-2206","MK-2206",-0.877,"CLL23"
2360,"MK-2206","Selumetinib",5.3,"CLL23"
2361,"Onalespib","Duvelisib",5.665,"CLL23"
2362,"Onalespib","Ibrutinib",5.996,"CLL23"
2363,"Onalespib","MK-2206",5.781,"CLL23"
2364,"Onalespib","Selumetinib",4.987,"CLL23"
2365,"PRT062607","Duvelisib",2.428,"CLL23"
2366,"PRT062607","Ibrutinib",1.384,"CLL23"
2367,"PRT062607","MK-2206",-0.834,"CLL23"
2368,"PRT062607","Selumetinib",2.186,"CLL23"
2369,"Quizartinib","Duvelisib",-2.089,"CLL23"
2370,"Quizartinib","Ibrutinib",0.774,"CLL23"
2371,"Quizartinib","MK-2206",-3.691,"CLL23"
2372,"Quizartinib","Selumetinib",-0.536,"CLL23"
2373,"Ruxolitinib","Duvelisib",-2.94,"CLL23"
2374,"Ruxolitinib","Ibrutinib",2.277,"CLL23"
2375,"Ruxolitinib","MK-2206",-1.962,"CLL23"
2376,"Ruxolitinib","Selumetinib",-1.61,"CLL23"
2377,"Selinexor","Duvelisib",1.257,"CLL23"
2378,"Selinexor","Ibrutinib",4.018,"CLL23"
2379,"Selinexor","MK-2206",1.474,"CLL23"
2380,"Selinexor","Selumetinib",5.286,"CLL23"
2381,"Selumetinib","Duvelisib",1.71,"CLL23"
2382,"Selumetinib","Ibrutinib",5.017,"CLL23"
2383,"Selumetinib","MK-2206",1.403,"CLL23"
2384,"Selumetinib","Selumetinib",1.988,"CLL23"
2385,"Tipifarnib","Duvelisib",7.653,"CLL23"
2386,"Tipifarnib","Ibrutinib",8.086,"CLL23"
2387,"Tipifarnib","MK-2206",3.41,"CLL23"
2388,"Tipifarnib","Selumetinib",6.256,"CLL23"
2389,"Trametinib","Duvelisib",1.293,"CLL23"
2390,"Trametinib","Ibrutinib",2.675,"CLL23"
2391,"Trametinib","MK-2206",3.177,"CLL23"
2392,"Trametinib","Selumetinib",1.33,"CLL23"
2393,"Venetoclax","Duvelisib",5.849,"CLL23"
2394,"Venetoclax","Ibrutinib",6.872,"CLL23"
2395,"Venetoclax","MK-2206",9.76,"CLL23"
2396,"Venetoclax","Selumetinib",9.804,"CLL23"
2397,"Vismodegib","Duvelisib",-5.487,"CLL23"
2398,"Vismodegib","Ibrutinib",0.638,"CLL23"
2399,"Vismodegib","MK-2206",-3.601,"CLL23"
2400,"Vismodegib","Selumetinib",-2.792,"CLL23"
2497,"AZD8055","Duvelisib",7.824,"CLL24"
2498,"AZD8055","Ibrutinib",-4.777,"CLL24"
2499,"AZD8055","MK-2206",3.95,"CLL24"
2500,"AZD8055","Selumetinib",8.469,"CLL24"
2501,"Birinapant","Duvelisib",5.27,"CLL24"
2502,"Birinapant","Ibrutinib",-13.369,"CLL24"
2503,"Birinapant","MK-2206",-2.499,"CLL24"
2504,"Birinapant","Selumetinib",-5.704,"CLL24"
2505,"BX-912","Duvelisib",7.134,"CLL24"
2506,"BX-912","Ibrutinib",-5.365,"CLL24"
2507,"BX-912","MK-2206",5.928,"CLL24"
2508,"BX-912","Selumetinib",4.077,"CLL24"
2509,"CHIR-99021","Duvelisib",4.425,"CLL24"
2510,"CHIR-99021","Ibrutinib",-3.196,"CLL24"
2511,"CHIR-99021","MK-2206",3.189,"CLL24"
2512,"CHIR-99021","Selumetinib",4.598,"CLL24"
2513,"Dasatinib","Duvelisib",6.267,"CLL24"
2514,"Dasatinib","Ibrutinib",4.806,"CLL24"
2515,"Dasatinib","MK-2206",16.693,"CLL24"
2516,"Dasatinib","Selumetinib",7.918,"CLL24"
2517,"Duvelisib","Duvelisib",7.261,"CLL24"
2518,"Duvelisib","Ibrutinib",3.784,"CLL24"
2519,"Duvelisib","MK-2206",9.56,"CLL24"
2520,"Duvelisib","Selumetinib",11.885,"CLL24"
2521,"Fludarabine","Duvelisib",2.678,"CLL24"
2522,"Fludarabine","Ibrutinib",-7.792,"CLL24"
2523,"Fludarabine","MK-2206",4.092,"CLL24"
2524,"Fludarabine","Selumetinib",0.751,"CLL24"
2525,"GDC-0152","Duvelisib",0.074,"CLL24"
2526,"GDC-0152","Ibrutinib",-13.81,"CLL24"
2527,"GDC-0152","MK-2206",-6.518,"CLL24"
2528,"GDC-0152","Selumetinib",-5.067,"CLL24"
2529,"Gefitinib","Duvelisib",2.741,"CLL24"
2530,"Gefitinib","Ibrutinib",-11.719,"CLL24"
2531,"Gefitinib","MK-2206",1.779,"CLL24"
2532,"Gefitinib","Selumetinib",0.843,"CLL24"
2533,"GSK429286A","Duvelisib",11.558,"CLL24"
2534,"GSK429286A","Ibrutinib",2.146,"CLL24"
2535,"GSK429286A","MK-2206",8.303,"CLL24"
2536,"GSK429286A","Selumetinib",7.563,"CLL24"
2537,"Ibrutinib","Duvelisib",10.949,"CLL24"
2538,"Ibrutinib","Ibrutinib",4.737,"CLL24"
2539,"Ibrutinib","MK-2206",12.573,"CLL24"
2540,"Ibrutinib","Selumetinib",7.876,"CLL24"
2541,"KX2-391","Duvelisib",10.874,"CLL24"
2542,"KX2-391","Ibrutinib",2.902,"CLL24"
2543,"KX2-391","MK-2206",8.394,"CLL24"
2544,"KX2-391","Selumetinib",10.883,"CLL24"
2545,"Lenalidomide","Duvelisib",11.143,"CLL24"
2546,"Lenalidomide","Ibrutinib",-8.077,"CLL24"
2547,"Lenalidomide","MK-2206",7.873,"CLL24"
2548,"Lenalidomide","Selumetinib",2.631,"CLL24"
2549,"MK-2206","Duvelisib",9.742,"CLL24"
2550,"MK-2206","Ibrutinib",2.884,"CLL24"
2551,"MK-2206","MK-2206",4.397,"CLL24"
2552,"MK-2206","Selumetinib",9.414,"CLL24"
2553,"Onalespib","Duvelisib",9.135,"CLL24"
2554,"Onalespib","Ibrutinib",3.735,"CLL24"
2555,"Onalespib","MK-2206",6.283,"CLL24"
2556,"Onalespib","Selumetinib",6.047,"CLL24"
2557,"PRT062607","Duvelisib",5.276,"CLL24"
2558,"PRT062607","Ibrutinib",0.681,"CLL24"
2559,"PRT062607","MK-2206",9.297,"CLL24"
2560,"PRT062607","Selumetinib",6.578,"CLL24"
2561,"Quizartinib","Duvelisib",10.175,"CLL24"
2562,"Quizartinib","Ibrutinib",0.744,"CLL24"
2563,"Quizartinib","MK-2206",9.052,"CLL24"
2564,"Quizartinib","Selumetinib",3.158,"CLL24"
2565,"Ruxolitinib","Duvelisib",6.969,"CLL24"
2566,"Ruxolitinib","Ibrutinib",-2.046,"CLL24"
2567,"Ruxolitinib","MK-2206",8.998,"CLL24"
2568,"Ruxolitinib","Selumetinib",4.925,"CLL24"
2569,"Selinexor","Duvelisib",8.795,"CLL24"
2570,"Selinexor","Ibrutinib",-1.499,"CLL24"
2571,"Selinexor","MK-2206",10.011,"CLL24"
2572,"Selinexor","Selumetinib",6.051,"CLL24"
2573,"Selumetinib","Duvelisib",11.54,"CLL24"
2574,"Selumetinib","Ibrutinib",-3.14,"CLL24"
2575,"Selumetinib","MK-2206",11.503,"CLL24"
2576,"Selumetinib","Selumetinib",1.837,"CLL24"
2577,"Tipifarnib","Duvelisib",12.763,"CLL24"
2578,"Tipifarnib","Ibrutinib",1.648,"CLL24"
2579,"Tipifarnib","MK-2206",9.812,"CLL24"
2580,"Tipifarnib","Selumetinib",7.66,"CLL24"
2581,"Trametinib","Duvelisib",15.4,"CLL24"
2582,"Trametinib","Ibrutinib",6.206,"CLL24"
2583,"Trametinib","MK-2206",11.895,"CLL24"
2584,"Trametinib","Selumetinib",3.521,"CLL24"
2585,"Venetoclax","Duvelisib",15.617,"CLL24"
2586,"Venetoclax","Ibrutinib",9.969,"CLL24"
2587,"Venetoclax","MK-2206",13.173,"CLL24"
2588,"Venetoclax","Selumetinib",13.294,"CLL24"
2589,"Vismodegib","Duvelisib",0.288,"CLL24"
2590,"Vismodegib","Ibrutinib",-12.59,"CLL24"
2591,"Vismodegib","MK-2206",1.791,"CLL24"
2592,"Vismodegib","Selumetinib",-0.295,"CLL24"
2593,"AZD8055","Duvelisib",2.007,"CLL25"
2594,"AZD8055","Ibrutinib",3.555,"CLL25"
2595,"AZD8055","MK-2206",-0.677,"CLL25"
2596,"AZD8055","Selumetinib",4.794,"CLL25"
2597,"Birinapant","Duvelisib",0.876,"CLL25"
2598,"Birinapant","Ibrutinib",3.571,"CLL25"
2599,"Birinapant","MK-2206",-3.424,"CLL25"
2600,"Birinapant","Selumetinib",0.735,"CLL25"
2601,"BX-912","Duvelisib",-2.248,"CLL25"
2602,"BX-912","Ibrutinib",-0.867,"CLL25"
2603,"BX-912","MK-2206",2.114,"CLL25"
2604,"BX-912","Selumetinib",3.657,"CLL25"
2605,"CHIR-99021","Duvelisib",-1.081,"CLL25"
2606,"CHIR-99021","Ibrutinib",-3.267,"CLL25"
2607,"CHIR-99021","MK-2206",0.874,"CLL25"
2608,"CHIR-99021","Selumetinib",2.75,"CLL25"
2609,"Dasatinib","Duvelisib",8.832,"CLL25"
2610,"Dasatinib","Ibrutinib",11.174,"CLL25"
2611,"Dasatinib","MK-2206",7.938,"CLL25"
2612,"Dasatinib","Selumetinib",7.519,"CLL25"
2613,"Duvelisib","Duvelisib",4.445,"CLL25"
2614,"Duvelisib","Ibrutinib",4.744,"CLL25"
2615,"Duvelisib","MK-2206",2.826,"CLL25"
2616,"Duvelisib","Selumetinib",7.909,"CLL25"
2617,"Fludarabine","Duvelisib",1.307,"CLL25"
2618,"Fludarabine","Ibrutinib",0.095,"CLL25"
2619,"Fludarabine","MK-2206",1.562,"CLL25"
2620,"Fludarabine","Selumetinib",2.881,"CLL25"
2621,"GDC-0152","Duvelisib",-8.695,"CLL25"
2622,"GDC-0152","Ibrutinib",-2.185,"CLL25"
2623,"GDC-0152","MK-2206",-5.473,"CLL25"
2624,"GDC-0152","Selumetinib",-1.455,"CLL25"
2625,"Gefitinib","Duvelisib",-3.333,"CLL25"
2626,"Gefitinib","Ibrutinib",-0.429,"CLL25"
2627,"Gefitinib","MK-2206",-2.456,"CLL25"
2628,"Gefitinib","Selumetinib",0.069,"CLL25"
2629,"GSK429286A","Duvelisib",2.443,"CLL25"
2630,"GSK429286A","Ibrutinib",3.917,"CLL25"
2631,"GSK429286A","MK-2206",3.768,"CLL25"
2632,"GSK429286A","Selumetinib",4.902,"CLL25"
2633,"Ibrutinib","Duvelisib",6.771,"CLL25"
2634,"Ibrutinib","Ibrutinib",8.054,"CLL25"
2635,"Ibrutinib","MK-2206",9.435,"CLL25"
2636,"Ibrutinib","Selumetinib",5.231,"CLL25"
2637,"KX2-391","Duvelisib",1.576,"CLL25"
2638,"KX2-391","Ibrutinib",0.25,"CLL25"
2639,"KX2-391","MK-2206",2.193,"CLL25"
2640,"KX2-391","Selumetinib",5.022,"CLL25"
2641,"Lenalidomide","Duvelisib",-8.335,"CLL25"
2642,"Lenalidomide","Ibrutinib",-8.731,"CLL25"
2643,"Lenalidomide","MK-2206",-4.698,"CLL25"
2644,"Lenalidomide","Selumetinib",-4.899,"CLL25"
2645,"MK-2206","Duvelisib",2.727,"CLL25"
2646,"MK-2206","Ibrutinib",4.645,"CLL25"
2647,"MK-2206","MK-2206",2.23,"CLL25"
2648,"MK-2206","Selumetinib",5.449,"CLL25"
2649,"Onalespib","Duvelisib",13.579,"CLL25"
2650,"Onalespib","Ibrutinib",10.388,"CLL25"
2651,"Onalespib","MK-2206",4.476,"CLL25"
2652,"Onalespib","Selumetinib",5.909,"CLL25"
2653,"PRT062607","Duvelisib",4.789,"CLL25"
2654,"PRT062607","Ibrutinib",3.969,"CLL25"
2655,"PRT062607","MK-2206",6.587,"CLL25"
2656,"PRT062607","Selumetinib",5.13,"CLL25"
2657,"Quizartinib","Duvelisib",7.304,"CLL25"
2658,"Quizartinib","Ibrutinib",4.985,"CLL25"
2659,"Quizartinib","MK-2206",0.181,"CLL25"
2660,"Quizartinib","Selumetinib",3.538,"CLL25"
2661,"Ruxolitinib","Duvelisib",-2.351,"CLL25"
2662,"Ruxolitinib","Ibrutinib",-0.891,"CLL25"
2663,"Ruxolitinib","MK-2206",-0.008,"CLL25"
2664,"Ruxolitinib","Selumetinib",2.543,"CLL25"
2665,"Selinexor","Duvelisib",3.412,"CLL25"
2666,"Selinexor","Ibrutinib",1.404,"CLL25"
2667,"Selinexor","MK-2206",3.409,"CLL25"
2668,"Selinexor","Selumetinib",6.519,"CLL25"
2669,"Selumetinib","Duvelisib",5.01,"CLL25"
2670,"Selumetinib","Ibrutinib",5.988,"CLL25"
2671,"Selumetinib","MK-2206",3.443,"CLL25"
2672,"Selumetinib","Selumetinib",-2.814,"CLL25"
2673,"Tipifarnib","Duvelisib",9.154,"CLL25"
2674,"Tipifarnib","Ibrutinib",9.414,"CLL25"
2675,"Tipifarnib","MK-2206",6.249,"CLL25"
2676,"Tipifarnib","Selumetinib",4.499,"CLL25"
2677,"Trametinib","Duvelisib",11.796,"CLL25"
2678,"Trametinib","Ibrutinib",11.23,"CLL25"
2679,"Trametinib","MK-2206",10.166,"CLL25"
2680,"Trametinib","Selumetinib",3.925,"CLL25"
2681,"Venetoclax","Duvelisib",10.222,"CLL25"
2682,"Venetoclax","Ibrutinib",9.868,"CLL25"
2683,"Venetoclax","MK-2206",5.313,"CLL25"
2684,"Venetoclax","Selumetinib",7.949,"CLL25"
2685,"Vismodegib","Duvelisib",-5.295,"CLL25"
2686,"Vismodegib","Ibrutinib",-2.161,"CLL25"
2687,"Vismodegib","MK-2206",-3.819,"CLL25"
2688,"Vismodegib","Selumetinib",0.737,"CLL25"
2689,"AZD8055","Duvelisib",-3.028,"CLL26"
2690,"AZD8055","Ibrutinib",-0.016,"CLL26"
2691,"AZD8055","MK-2206",-1.011,"CLL26"
2692,"AZD8055","Selumetinib",-2.987,"CLL26"
2693,"Birinapant","Duvelisib",3.116,"CLL26"
2694,"Birinapant","Ibrutinib",12.388,"CLL26"
2695,"Birinapant","MK-2206",1.582,"CLL26"
2696,"Birinapant","Selumetinib",0.138,"CLL26"
2697,"BX-912","Duvelisib",-0.148,"CLL26"
2698,"BX-912","Ibrutinib",3.815,"CLL26"
2699,"BX-912","MK-2206",0.383,"CLL26"
2700,"BX-912","Selumetinib",-0.058,"CLL26"
2701,"CHIR-99021","Duvelisib",-3.506,"CLL26"
2702,"CHIR-99021","Ibrutinib",-0.852,"CLL26"
2703,"CHIR-99021","MK-2206",-1.913,"CLL26"
2704,"CHIR-99021","Selumetinib",1.424,"CLL26"
2705,"Dasatinib","Duvelisib",7.639,"CLL26"
2706,"Dasatinib","Ibrutinib",7.778,"CLL26"
2707,"Dasatinib","MK-2206",2.767,"CLL26"
2708,"Dasatinib","Selumetinib",4.601,"CLL26"
2709,"Duvelisib","Duvelisib",0.116,"CLL26"
2710,"Duvelisib","Ibrutinib",3.184,"CLL26"
2711,"Duvelisib","MK-2206",0.522,"CLL26"
2712,"Duvelisib","Selumetinib",1.084,"CLL26"
2713,"Fludarabine","Duvelisib",-1.215,"CLL26"
2714,"Fludarabine","Ibrutinib",0.531,"CLL26"
2715,"Fludarabine","MK-2206",-1.407,"CLL26"
2716,"Fludarabine","Selumetinib",1.33,"CLL26"
2717,"GDC-0152","Duvelisib",-2.985,"CLL26"
2718,"GDC-0152","Ibrutinib",3.755,"CLL26"
2719,"GDC-0152","MK-2206",-3.195,"CLL26"
2720,"GDC-0152","Selumetinib",-0.361,"CLL26"
2721,"Gefitinib","Duvelisib",-7.295,"CLL26"
2722,"Gefitinib","Ibrutinib",-4.913,"CLL26"
2723,"Gefitinib","MK-2206",-6.851,"CLL26"
2724,"Gefitinib","Selumetinib",-6.763,"CLL26"
2725,"GSK429286A","Duvelisib",5.055,"CLL26"
2726,"GSK429286A","Ibrutinib",9.792,"CLL26"
2727,"GSK429286A","MK-2206",3.223,"CLL26"
2728,"GSK429286A","Selumetinib",2.062,"CLL26"
2729,"Ibrutinib","Duvelisib",5.88,"CLL26"
2730,"Ibrutinib","Ibrutinib",5.988,"CLL26"
2731,"Ibrutinib","MK-2206",7.145,"CLL26"
2732,"Ibrutinib","Selumetinib",7.07,"CLL26"
2733,"KX2-391","Duvelisib",6.363,"CLL26"
2734,"KX2-391","Ibrutinib",5.419,"CLL26"
2735,"KX2-391","MK-2206",3.87,"CLL26"
2736,"KX2-391","Selumetinib",2.282,"CLL26"
2737,"Lenalidomide","Duvelisib",1.923,"CLL26"
2738,"Lenalidomide","Ibrutinib",5.007,"CLL26"
2739,"Lenalidomide","MK-2206",2.078,"CLL26"
2740,"Lenalidomide","Selumetinib",-1.331,"CLL26"
2741,"MK-2206","Duvelisib",2.746,"CLL26"
2742,"MK-2206","Ibrutinib",3.577,"CLL26"
2743,"MK-2206","MK-2206",2.025,"CLL26"
2744,"MK-2206","Selumetinib",1.361,"CLL26"
2745,"Onalespib","Duvelisib",6.843,"CLL26"
2746,"Onalespib","Ibrutinib",9.168,"CLL26"
2747,"Onalespib","MK-2206",3.661,"CLL26"
2748,"Onalespib","Selumetinib",5.48,"CLL26"
2749,"PRT062607","Duvelisib",3.734,"CLL26"
2750,"PRT062607","Ibrutinib",5.401,"CLL26"
2751,"PRT062607","MK-2206",2.312,"CLL26"
2752,"PRT062607","Selumetinib",-1.669,"CLL26"
2753,"Quizartinib","Duvelisib",0.446,"CLL26"
2754,"Quizartinib","Ibrutinib",3.888,"CLL26"
2755,"Quizartinib","MK-2206",-4.362,"CLL26"
2756,"Quizartinib","Selumetinib",-6.489,"CLL26"
2757,"Ruxolitinib","Duvelisib",-3.3,"CLL26"
2758,"Ruxolitinib","Ibrutinib",-1.824,"CLL26"
2759,"Ruxolitinib","MK-2206",-2.141,"CLL26"
2760,"Ruxolitinib","Selumetinib",-0.242,"CLL26"
2761,"Selinexor","Duvelisib",1.38,"CLL26"
2762,"Selinexor","Ibrutinib",2.346,"CLL26"
2763,"Selinexor","MK-2206",2.076,"CLL26"
2764,"Selinexor","Selumetinib",-0.615,"CLL26"
2765,"Selumetinib","Duvelisib",6.439,"CLL26"
2766,"Selumetinib","Ibrutinib",7.974,"CLL26"
2767,"Selumetinib","MK-2206",4.254,"CLL26"
2768,"Selumetinib","Selumetinib",3.207,"CLL26"
2769,"Tipifarnib","Duvelisib",6.409,"CLL26"
2770,"Tipifarnib","Ibrutinib",8.476,"CLL26"
2771,"Tipifarnib","MK-2206",5.097,"CLL26"
2772,"Tipifarnib","Selumetinib",1.922,"CLL26"
2773,"Trametinib","Duvelisib",11.074,"CLL26"
2774,"Trametinib","Ibrutinib",12.629,"CLL26"
2775,"Trametinib","MK-2206",2.578,"CLL26"
2776,"Trametinib","Selumetinib",3.932,"CLL26"
2777,"Venetoclax","Duvelisib",8.415,"CLL26"
2778,"Venetoclax","Ibrutinib",9.864,"CLL26"
2779,"Venetoclax","MK-2206",3.341,"CLL26"
2780,"Venetoclax","Selumetinib",-0.203,"CLL26"
2781,"Vismodegib","Duvelisib",-6.201,"CLL26"
2782,"Vismodegib","Ibrutinib",-0.859,"CLL26"
2783,"Vismodegib","MK-2206",-1.335,"CLL26"
2784,"Vismodegib","Selumetinib",-0.255,"CLL26"
2785,"AZD8055","Duvelisib",4.424,"CLL27"
2786,"AZD8055","Ibrutinib",2.091,"CLL27"
2787,"AZD8055","MK-2206",3.924,"CLL27"
2788,"AZD8055","Selumetinib",0.39,"CLL27"
2789,"Birinapant","Duvelisib",14.348,"CLL27"
2790,"Birinapant","Ibrutinib",10.226,"CLL27"
2791,"Birinapant","MK-2206",3.896,"CLL27"
2792,"Birinapant","Selumetinib",2.523,"CLL27"
2793,"BX-912","Duvelisib",4.493,"CLL27"
